DISTRITO_LOCAL,SECCION,TOTAL_VOTANTES,MORENAv,ALIANZAv,LN,VOTOS,PARTICIPACION,MORENA,ALIANZA,DIF,CLASF
17,0959,464,283,151,1091,489,44.82126489459212,57.87321063394683,30.879345603271982,26.99386503067485,MORENA
17,0960,285,182,63,577,290,50.25996533795494,62.758620689655174,21.724137931034484,41.03448275862069,MORENA
17,0961,480,344,91,1122,488,43.49376114081996,70.49180327868852,18.647540983606557,51.84426229508196,MORENA
17,0963,714,285,74,1072,414,38.61940298507463,68.84057971014492,17.8743961352657,50.966183574879224,MORENA
17,0964,623,404,151,1609,600,37.290242386575514,67.33333333333333,25.166666666666668,42.16666666666666,MORENA
17,0965,168,104,47,440,170,38.63636363636363,61.1764705882353,27.647058823529413,33.529411764705884,MORENA
18,0001,1269,580,372,1660,1269,76.44578313253012,45.70527974783294,29.314420803782507,16.390858944050432,MORENA
18,0038,580,239,191,784,584,74.48979591836735,40.92465753424658,32.705479452054796,8.219178082191782,MORENA
18,0039,167,97,17,213,172,80.75117370892019,56.395348837209305,9.883720930232558,46.51162790697675,MORENA
18,0040,81,45,35,104,88,84.61538461538461,51.13636363636363,39.77272727272727,11.36363636363636,MORENA
18,0041,604,315,241,804,606,75.3731343283582,51.98019801980198,39.76897689768977,12.211221122112214,MORENA
18,0042,816,356,412,1039,817,78.63330125120308,43.57405140758874,50.42839657282742,-6.854345165238676,ALIANZA
18,0043,369,165,182,485,369,76.08247422680412,44.71544715447155,49.32249322493225,-4.607046070460704,ALIANZA
18,0044,236,137,82,334,237,70.95808383233533,57.80590717299578,34.59915611814346,23.20675105485232,MORENA
18,0047,952,550,342,1148,946,82.40418118466899,58.13953488372093,36.15221987315011,21.987315010570818,MORENA
18,0048,300,122,163,400,300,75,40.666666666666664,54.333333333333336,-13.666666666666671,ALIANZA
18,0049,125,76,44,150,126,84,60.317460317460316,34.92063492063492,25.3968253968254,MORENA
18,0051,96,78,18,155,101,65.16129032258064,77.22772277227723,17.821782178217823,59.40594059405941,MORENA
18,0052,967,579,335,1159,957,82.5711820534944,60.50156739811912,35.005224660397076,25.496342737722046,MORENA
18,0056,822,304,283,1062,821,77.30696798493409,37.028014616321556,34.470158343483554,2.557856272838002,MORENA
18,0057,406,164,146,529,406,76.74858223062382,40.39408866995074,35.960591133004925,4.433497536945815,MORENA
18,0058,648,288,284,1017,651,64.0117994100295,44.23963133640553,43.625192012288785,0.614439324116745,MORENA
18,0059,675,336,293,926,675,72.89416846652267,49.77777777777778,43.407407407407405,6.370370370370374,MORENA
18,0060,238,116,79,332,238,71.6867469879518,48.739495798319325,33.19327731092437,15.546218487394952,MORENA
18,0061,98,53,41,139,103,74.10071942446044,51.45631067961165,39.80582524271845,11.650485436893199,MORENA
18,0062,199,96,75,270,199,73.70370370370371,48.24120603015076,37.688442211055275,10.552763819095482,MORENA
18,0063,565,312,180,762,571,74.93438320209974,54.640980735551665,31.523642732049037,23.117338003502628,MORENA
18,0064,598,315,263,725,600,82.75862068965517,52.5,43.833333333333336,8.666666666666664,MORENA
18,0065,401,144,205,544,399,73.34558823529412,36.090225563909776,51.37844611528822,-15.288220551378444,ALIANZA
18,0066,250,119,106,470,260,55.319148936170215,45.76923076923077,40.76923076923077,5,MORENA
18,0067,486,245,187,883,504,57.07814269535674,48.611111111111114,37.1031746031746,11.507936507936513,MORENA
18,0068,630,291,275,1106,641,57.956600361663654,45.3978159126365,42.90171606864275,2.496099843993754,MORENA
18,0069,211,104,79,391,216,55.24296675191816,48.148148148148145,36.574074074074076,11.574074074074069,MORENA
18,0089,662,186,265,1014,661,65.18737672583826,28.139183055975796,40.09077155824508,-11.951588502269285,ALIANZA
18,0093,699,319,328,983,707,71.92268565615463,45.12022630834512,46.39321074964639,-1.2729844413012756,ALIANZA
18,0094,955,482,374,1288,944,73.2919254658385,51.059322033898304,39.61864406779661,11.440677966101696,MORENA
18,0095,103,59,25,146,103,70.54794520547945,57.28155339805825,24.271844660194176,33.009708737864074,MORENA
18,0096,626,367,160,930,626,67.31182795698925,58.626198083067095,25.559105431309906,33.06709265175719,MORENA
18,0097,460,218,168,602,460,76.41196013289037,47.391304347826086,36.52173913043478,10.869565217391305,MORENA
18,0098,250,149,69,375,252,67.2,59.12698412698413,27.38095238095238,31.746031746031747,MORENA
18,0099,324,193,68,493,327,66.32860040567951,59.02140672782875,20.795107033639145,38.226299694189606,MORENA
18,0100,911,360,430,1147,925,80.64516129032258,38.91891891891892,46.486486486486484,-7.567567567567565,ALIANZA
18,0106,911,337,400,1133,911,80.40600176522507,36.99231613611416,43.90779363336992,-6.9154774972557576,ALIANZA
18,0107,611,308,257,745,608,81.61073825503355,50.6578947368421,42.26973684210526,8.388157894736842,MORENA
18,0108,251,148,79,292,251,85.95890410958904,58.96414342629482,31.47410358565737,27.490039840637447,MORENA
18,0109,921,463,327,1332,921,69.14414414414415,50.271444082519004,35.504885993485345,14.766558089033659,MORENA
18,0110,758,333,299,1085,767,70.69124423963133,43.41590612777053,38.983050847457626,4.432855280312907,MORENA
18,0111,211,92,107,293,212,72.35494880546075,43.39622641509434,50.471698113207545,-7.075471698113205,ALIANZA
18,0112,497,277,87,1172,547,46.67235494880546,50.63985374771481,15.904936014625228,34.73491773308958,MORENA
18,0113,1086,552,262,2210,986,44.61538461538461,55.98377281947262,26.572008113590265,29.411764705882355,MORENA
18,0114,387,153,195,687,394,57.35080058224163,38.83248730964467,49.49238578680203,-10.659898477157363,ALIANZA
18,0115,887,487,283,1732,901,52.020785219399535,54.05105438401776,31.409544950055494,22.641509433962266,MORENA
18,0116,690,341,249,1743,697,39.988525530694204,48.92395982783357,35.724533715925396,13.199426111908174,MORENA
18,0117,98,42,37,268,103,38.43283582089552,40.77669902912621,35.922330097087375,4.854368932038838,MORENA
18,0121,183,81,91,347,193,55.61959654178674,41.968911917098445,47.15025906735751,-5.1813471502590644,ALIANZA
18,0122,220,75,112,396,226,57.07070707070707,33.1858407079646,49.557522123893804,-16.371681415929203,ALIANZA
18,0138,1432,865,481,2082,1445,69.40441882804996,59.86159169550173,33.28719723183391,26.574394463667822,MORENA
18,0139,588,323,234,971,594,61.174047373841404,54.377104377104374,39.39393939393939,14.983164983164983,MORENA
18,0140,879,512,319,1328,886,66.71686746987952,57.78781038374718,36.00451467268623,21.78329571106095,MORENA
18,0141,100,71,28,122,105,86.06557377049181,67.61904761904762,26.666666666666668,40.95238095238095,MORENA
18,0146,485,190,150,645,485,75.1937984496124,39.175257731958766,30.927835051546392,8.247422680412374,MORENA
18,0147,293,108,95,345,293,84.92753623188406,36.86006825938566,32.42320819112628,4.436860068259385,MORENA
18,0149,635,341,222,1140,645,56.578947368421055,52.86821705426357,34.41860465116279,18.44961240310078,MORENA
18,0150,521,220,258,873,534,61.16838487972509,41.19850187265918,48.31460674157304,-7.116104868913858,ALIANZA
18,0151,881,430,358,1441,889,61.69326856349757,48.368953880764906,40.269966254218225,8.09898762654668,MORENA
18,0152,574,262,266,908,588,64.75770925110132,44.5578231292517,45.23809523809524,-0.6802721088435391,ALIANZA
18,0153,485,269,175,851,498,58.51938895417156,54.01606425702811,35.140562248995984,18.87550200803213,MORENA
18,0154,572,285,214,1113,580,52.11141060197664,49.13793103448276,36.89655172413793,12.241379310344833,MORENA
18,0155,449,211,176,722,453,62.742382271468145,46.57836644591612,38.852097130242825,7.726269315673292,MORENA
18,0156,1361,544,349,2544,1391,54.67767295597484,39.108554996405466,25.089863407620417,14.01869158878505,MORENA
18,0157,229,89,113,413,234,56.65859564164649,38.034188034188034,48.29059829059829,-10.256410256410255,ALIANZA
18,0158,88,64,23,153,98,64.05228758169935,65.3061224489796,23.46938775510204,41.83673469387755,MORENA
18,0233,599,281,261,1005,601,59.80099502487562,46.75540765391015,43.427620632279535,3.3277870216306127,MORENA
18,0234,388,162,203,655,395,60.30534351145038,41.0126582278481,51.392405063291136,-10.379746835443036,ALIANZA
18,0235,737,353,318,1205,749,62.15767634854772,47.12950600801068,42.456608811749,4.67289719626168,MORENA
18,0236,104,43,48,160,106,66.25,40.56603773584906,45.283018867924525,-4.7169811320754675,ALIANZA
18,0238,83,63,20,109,88,80.73394495412845,71.5909090909091,22.727272727272727,48.86363636363637,MORENA
18,0239,94,44,42,130,100,76.92307692307692,44,42,2,MORENA
18,0240,202,113,56,290,206,71.03448275862068,54.85436893203884,27.184466019417474,27.669902912621364,MORENA
18,0243,89,52,19,173,92,53.179190751445084,56.52173913043478,20.652173913043477,35.869565217391305,MORENA
18,0246,135,77,39,237,140,59.07172995780591,55,27.857142857142858,27.142857142857142,MORENA
18,0247,469,132,253,557,477,85.63734290843806,27.67295597484277,53.0398322851153,-25.366876310272534,ALIANZA
18,0248,524,239,202,654,524,80.1223241590214,45.61068702290076,38.54961832061068,7.061068702290079,MORENA
18,0249,1168,614,456,1005,1168,116.21890547263682,52.56849315068493,39.04109589041096,13.527397260273972,MORENA
18,0251,311,151,125,415,313,75.42168674698796,48.242811501597444,39.936102236421725,8.30670926517572,MORENA
18,0252,411,197,181,665,417,62.70676691729323,47.24220623501199,43.405275779376495,3.836930455635496,MORENA
18,0253,251,131,91,488,253,51.84426229508197,51.77865612648221,35.96837944664031,15.810276679841898,MORENA
18,0255,848,627,306,2023,1078,53.28719723183391,58.16326530612245,28.385899814471244,29.777365491651203,MORENA
18,0256,326,120,169,525,326,62.095238095238095,36.809815950920246,51.84049079754601,-15.030674846625764,ALIANZA
18,0257,740,359,298,1326,745,56.18401206636501,48.18791946308725,40,8.187919463087248,MORENA
18,0258,120,68,24,195,122,62.56410256410256,55.73770491803279,19.672131147540984,36.06557377049181,MORENA
18,0259,223,144,48,440,223,50.68181818181818,64.57399103139014,21.524663677130047,43.049327354260086,MORENA
18,0260,393,150,127,712,393,55.19662921348315,38.16793893129771,32.31552162849873,5.852417302798983,MORENA
18,0261,490,261,158,968,498,51.446280991735534,52.40963855421687,31.72690763052209,20.68273092369478,MORENA
18,0262,454,272,135,875,461,52.68571428571428,59.00216919739697,29.284164859002168,29.7180043383948,MORENA
18,0263,564,319,186,1018,569,55.89390962671906,56.063268892794376,32.68892794376099,23.37434094903339,MORENA
18,0268,294,150,105,364,293,80.49450549450549,51.19453924914676,35.83617747440273,15.358361774744026,MORENA
18,0269,305,207,71,333,305,91.5915915915916,67.8688524590164,23.278688524590162,44.59016393442623,MORENA
18,0270,364,108,99,442,237,53.619909502262445,45.56962025316456,41.77215189873418,3.7974683544303787,MORENA
18,0272,307,163,122,365,314,86.02739726027397,51.910828025477706,38.853503184713375,13.05732484076433,MORENA
18,0273,1310,650,572,1548,1318,85.14211886304909,49.317147192716234,43.39908952959029,5.918057663125943,MORENA
18,0274,530,211,238,744,534,71.7741935483871,39.51310861423221,44.56928838951311,-5.056179775280903,ALIANZA
18,0275,498,238,166,694,498,71.7579250720461,47.791164658634536,33.333333333333336,14.4578313253012,MORENA
18,0286,421,201,135,590,426,72.20338983050847,47.183098591549296,31.690140845070424,15.492957746478872,MORENA
18,0287,593,281,127,817,593,72.5826193390453,47.38617200674536,21.41652613827993,25.96964586846543,MORENA
18,0289,957,587,352,1117,967,86.57117278424352,60.70320579110651,36.40124095139607,24.301964839710443,MORENA
18,0290,434,255,180,484,447,92.35537190082644,57.04697986577181,40.26845637583892,16.778523489932887,MORENA
18,0291,323,171,141,378,323,85.44973544973546,52.94117647058823,43.65325077399381,9.28792569659442,MORENA
18,0329,1463,945,472,2603,1593,61.19861698040722,59.32203389830509,29.62962962962963,29.692404268675457,MORENA
18,0330,653,391,177,1056,648,61.36363636363637,60.339506172839506,27.314814814814813,33.0246913580247,MORENA
18,0334,440,264,149,537,440,81.93668528864059,60,33.86363636363637,26.136363636363633,MORENA
18,0335,174,92,62,204,174,85.29411764705883,52.87356321839081,35.632183908045974,17.241379310344833,MORENA
18,0620,263,141,89,402,267,66.41791044776119,52.80898876404494,33.333333333333336,19.475655430711605,MORENA
18,0621,733,276,231,1097,744,67.82133090246126,37.096774193548384,31.048387096774192,6.048387096774192,MORENA
18,0622,244,88,70,328,247,75.3048780487805,35.62753036437247,28.34008097165992,7.287449392712549,MORENA
18,0623,105,56,27,130,109,83.84615384615384,51.37614678899082,24.770642201834864,26.60550458715596,MORENA
18,0624,129,69,34,168,133,79.16666666666667,51.8796992481203,25.56390977443609,26.315789473684212,MORENA
18,0649,465,196,235,685,472,68.9051094890511,41.52542372881356,49.78813559322034,-8.262711864406782,ALIANZA
18,0650,432,205,182,643,433,67.34059097978228,47.34411085450346,42.032332563510394,5.311778290993068,MORENA
18,0743,328,160,133,515,329,63.883495145631066,48.632218844984806,40.42553191489362,8.206686930091188,MORENA
18,0744,128,72,42,221,131,59.276018099547514,54.961832061068705,32.06106870229008,22.900763358778626,MORENA
18,0745,238,72,135,343,243,70.84548104956268,29.62962962962963,55.55555555555556,-25.925925925925927,ALIANZA
18,0746,1157,583,322,3545,1165,32.86318758815233,50.042918454935624,27.63948497854077,22.403433476394852,MORENA
18,0747,924,487,370,1609,934,58.048477315102545,52.14132762312634,39.61456102783726,12.526766595289075,MORENA
18,0748,817,460,310,1444,823,56.99445983379501,55.89307411907655,37.66707168894289,18.22600243013366,MORENA
18,0749,717,429,242,1231,726,58.976441917140534,59.09090909090909,33.333333333333336,25.757575757575758,MORENA
18,0750,850,473,276,1522,863,56.70170827858082,54.80880648899189,31.98146002317497,22.82734646581692,MORENA
18,0751,108,61,28,182,109,59.89010989010989,55.96330275229358,25.68807339449541,30.275229357798167,MORENA
18,0752,193,113,63,309,195,63.10679611650485,57.94871794871795,32.30769230769231,25.641025641025642,MORENA
18,0753,841,532,254,1326,854,64.40422322775264,62.295081967213115,29.7423887587822,32.55269320843091,MORENA
18,0754,360,269,73,590,360,61.016949152542374,74.72222222222223,20.27777777777778,54.44444444444445,MORENA
18,0755,208,130,65,412,213,51.699029126213595,61.032863849765256,30.516431924882628,30.516431924882628,MORENA
18,0756,487,247,202,739,488,66.03518267929634,50.614754098360656,41.39344262295082,9.221311475409834,MORENA
18,0757,194,115,38,334,197,58.98203592814371,58.3756345177665,19.289340101522843,39.08629441624366,MORENA
18,0758,72,49,15,116,73,62.93103448275862,67.12328767123287,20.54794520547945,46.57534246575342,MORENA
18,0759,66,52,8,158,68,43.037974683544306,76.47058823529412,11.764705882352942,64.70588235294117,MORENA
19,1230,975,623,298,2504,1063,42.45207667731629,58.60771401693321,28.033866415804326,30.573847601128882,MORENA
19,1231,217,123,97,412,236,57.28155339805825,52.11864406779661,41.101694915254235,11.016949152542374,MORENA
19,1233,498,131,355,783,511,65.26181353767561,25.63600782778865,69.47162426614481,-43.83561643835617,ALIANZA
19,1234,575,234,401,1286,664,51.632970451010884,35.24096385542169,60.39156626506024,-25.15060240963855,ALIANZA
19,1235,308,153,102,541,278,51.386321626617374,55.03597122302158,36.69064748201439,18.345323741007192,MORENA
19,1236,695,416,239,1520,713,46.9078947368421,58.345021037868165,33.520336605890606,24.82468443197756,MORENA
19,1237,468,301,135,1298,476,36.67180277349769,63.23529411764706,28.361344537815125,34.87394957983193,MORENA
19,1238,421,270,95,1090,417,38.25688073394495,64.74820143884892,22.781774580335732,41.96642685851319,MORENA
19,1239,646,455,147,1590,660,41.509433962264154,68.93939393939394,22.272727272727273,46.666666666666664,MORENA
19,1240,150,101,51,289,158,54.67128027681661,63.924050632911396,32.278481012658226,31.64556962025317,MORENA
19,1241,161,98,64,372,166,44.623655913978496,59.036144578313255,38.55421686746988,20.481927710843372,MORENA
19,1242,294,172,108,556,294,52.87769784172662,58.50340136054422,36.734693877551024,21.768707482993193,MORENA
19,1243,690,580,307,2374,951,40.058972198820555,60.98843322818086,32.28180862250263,28.70662460567823,MORENA
19,1244,736,443,194,1555,702,45.144694533762056,63.105413105413106,27.635327635327634,35.47008547008547,MORENA
19,1245,436,295,130,888,449,50.56306306306306,65.70155902004454,28.953229398663698,36.74832962138085,MORENA
19,1246,283,130,139,566,289,51.06007067137809,44.982698961937714,48.09688581314879,-3.1141868512110733,ALIANZA
19,1247,694,291,374,1173,703,59.931798806479115,41.39402560455192,53.200568990042676,-11.806543385490755,ALIANZA
19,1248,283,82,198,524,290,55.343511450381676,28.275862068965516,68.27586206896552,-40.00000000000001,ALIANZA
19,1249,261,180,51,560,261,46.607142857142854,68.96551724137932,19.54022988505747,49.425287356321846,MORENA
19,1250,377,236,109,919,380,41.34929270946681,62.10526315789474,28.68421052631579,33.421052631578945,MORENA
19,1251,1542,1030,440,3630,1570,43.25068870523416,65.60509554140127,28.02547770700637,37.579617834394895,MORENA
19,1252,1018,675,284,2588,1036,40.030911901081915,65.15444015444015,27.413127413127413,37.74131274131274,MORENA
19,1253,248,167,66,512,257,50.1953125,64.98054474708171,25.68093385214008,39.29961089494163,MORENA
19,1254,699,356,318,1343,719,53.53685778108712,49.51321279554937,44.22809457579972,5.2851182197496485,MORENA
19,1255,550,234,297,972,563,57.92181069958848,41.56305506216696,52.753108348134994,-11.190053285968034,ALIANZA
19,1256,357,237,95,706,361,51.13314447592068,65.65096952908587,26.31578947368421,39.335180055401665,MORENA
19,1257,452,289,138,1056,463,43.84469696969697,62.41900647948164,29.805615550755938,32.6133909287257,MORENA
19,1258,579,358,179,1320,606,45.90909090909091,59.07590759075907,29.537953795379536,29.537953795379536,MORENA
19,1259,829,565,214,2178,846,38.84297520661157,66.78486997635933,25.29550827423168,41.48936170212765,MORENA
19,1260,1486,927,506,3234,1543,47.71181199752628,60.07777057679844,32.793259883344135,27.28451069345431,MORENA
19,1261,1174,644,478,2704,1193,44.1198224852071,53.981559094719195,40.067057837384745,13.91450125733445,MORENA
19,1262,669,367,266,1222,680,55.64648117839607,53.970588235294116,39.11764705882353,14.852941176470587,MORENA
19,1263,1172,762,356,2568,1201,46.76791277258567,63.44712739383847,29.64196502914238,33.80516236469609,MORENA
19,1264,1283,870,325,3636,1311,36.056105610561055,66.36155606407323,24.79023646071701,41.571319603356216,MORENA
19,1265,1289,717,302,2763,1103,39.920376402461095,65.00453309156845,27.379873073436084,37.62466001813236,MORENA
19,1266,527,344,156,1249,527,42.1937550040032,65.27514231499052,29.601518026565465,35.67362428842505,MORENA
19,1267,1654,1133,428,4701,1686,35.8647096362476,67.20047449584816,25.38552787663108,41.814946619217075,MORENA
19,1268,733,468,214,1906,740,38.82476390346275,63.24324324324324,28.91891891891892,34.32432432432432,MORENA
19,1269,703,342,0,1174,542,46.16695059625213,63.09963099630996,0,63.09963099630996,MORENA
19,1273,256,135,105,554,257,46.3898916967509,52.52918287937743,40.856031128404666,11.673151750972764,MORENA
19,1274,199,112,67,335,199,59.40298507462686,56.28140703517588,33.66834170854271,22.61306532663317,MORENA
19,1279,282,201,65,741,282,38.05668016194332,71.27659574468085,23.04964539007092,48.226950354609926,MORENA
19,1280,308,211,70,666,311,46.6966966966967,67.84565916398714,22.508038585209004,45.33762057877813,MORENA
19,1282,517,423,62,1221,521,42.66994266994267,81.19001919385796,11.900191938579654,69.28982725527831,MORENA
19,1283,219,154,0,571,179,31.34851138353765,86.03351955307262,0,86.03351955307262,MORENA
19,1284,308,217,80,634,327,51.57728706624606,66.36085626911316,24.464831804281346,41.89602446483181,MORENA
19,1287,582,404,123,1291,589,45.62354763749032,68.59083191850594,20.882852292020374,47.70797962648557,MORENA
19,1288,398,214,151,1029,409,39.74732750242954,52.32273838630807,36.919315403422985,15.403422982885083,MORENA
19,1289,1415,806,545,3391,1436,42.34739015039811,56.128133704735376,37.95264623955432,18.175487465181057,MORENA
19,1302,260,171,76,703,269,38.26458036984353,63.56877323420074,28.25278810408922,35.31598513011152,MORENA
19,1303,1122,728,314,3694,1144,30.969139144558746,63.63636363636363,27.447552447552447,36.18881118881119,MORENA
19,1304,512,247,234,903,517,57.25359911406423,47.77562862669246,45.26112185686654,2.514506769825921,MORENA
19,1305,391,180,194,667,398,59.67016491754123,45.22613065326633,48.743718592964825,-3.517587939698494,ALIANZA
20,1138,896,332,261,1818,927,50.99009900990099,35.81445523193096,28.155339805825243,7.659115426105714,MORENA
20,1139,378,219,149,683,392,57.39385065885798,55.86734693877551,38.01020408163265,17.85714285714286,MORENA
20,1140,863,455,372,1568,883,56.31377551020408,51.52887882219706,42.12910532276331,9.39977349943375,MORENA
20,1141,908,459,385,1898,921,48.524762908324554,49.8371335504886,41.80238870792617,8.034744842562432,MORENA
20,1142,612,380,201,1261,623,49.40523394131642,60.99518459069021,32.263242375601926,28.73194221508828,MORENA
20,1144,94,51,40,192,97,50.520833333333336,52.577319587628864,41.23711340206186,11.340206185567006,MORENA
20,1145,557,331,156,1106,557,50.361663652802896,59.42549371633752,28.00718132854578,31.41831238779174,MORENA
20,1146,456,251,143,887,456,51.40924464487035,55.04385964912281,31.359649122807017,23.68421052631579,MORENA
20,1147,900,504,321,1889,913,48.33245103229222,55.2026286966046,35.15881708652793,20.043811610076666,MORENA
20,1148,628,388,204,1470,647,44.01360544217687,59.969088098918085,31.53013910355487,28.438948995363216,MORENA
20,1149,579,321,227,1045,590,56.45933014354067,54.40677966101695,38.47457627118644,15.932203389830505,MORENA
20,1150,802,491,256,1634,813,49.75520195838433,60.39360393603936,31.48831488314883,28.90528905289053,MORENA
20,1151,712,418,256,1457,725,49.75978037062457,57.6551724137931,35.310344827586206,22.344827586206897,MORENA
20,1152,657,414,204,1441,656,45.52394170714781,63.109756097560975,31.097560975609756,32.01219512195122,MORENA
20,1153,282,191,60,535,283,52.89719626168224,67.49116607773851,21.20141342756184,46.28975265017667,MORENA
20,1154,103,72,15,205,103,50.24390243902439,69.90291262135922,14.563106796116505,55.33980582524271,MORENA
20,1155,1094,564,295,1568,1098,70.02551020408163,51.36612021857923,26.86703096539162,24.499089253187613,MORENA
20,1156,1580,909,474,2453,1583,64.53322462291072,57.42261528742893,29.94314592545799,27.479469361970942,MORENA
20,1157,216,134,68,351,219,62.39316239316239,61.18721461187214,31.050228310502284,30.13698630136986,MORENA
20,1158,399,265,96,832,400,48.07692307692308,66.25,24,42.25,MORENA
20,1159,642,353,235,1427,650,45.55010511562719,54.30769230769231,36.15384615384615,18.153846153846153,MORENA
20,1160,520,324,153,954,524,54.926624737945495,61.83206106870229,29.198473282442748,32.63358778625954,MORENA
20,1161,660,407,192,1256,666,53.02547770700637,61.111111111111114,28.82882882882883,32.28228228228228,MORENA
20,1162,522,362,95,1011,529,52.324431256181995,68.43100189035917,17.958412098298677,50.47258979206049,MORENA
20,1163,298,205,55,565,299,52.92035398230089,68.56187290969899,18.39464882943144,50.16722408026755,MORENA
20,1164,354,215,78,609,363,59.60591133004926,59.22865013774105,21.487603305785125,37.74104683195593,MORENA
20,1165,670,479,147,1202,683,56.82196339434276,70.13177159590045,21.52269399707174,48.609077598828705,MORENA
20,1166,640,462,136,1236,639,51.699029126213595,72.30046948356808,21.28325508607199,51.01721439749609,MORENA
20,1167,430,295,85,967,440,45.501551189245085,67.04545454545455,19.318181818181817,47.727272727272734,MORENA
20,1170,626,422,175,1104,636,57.608695652173914,66.35220125786164,27.51572327044025,38.83647798742139,MORENA
20,1171,745,553,156,1399,729,52.10864903502502,75.85733882030178,21.39917695473251,54.45816186556927,MORENA
20,1173,180,125,48,296,182,61.486486486486484,68.68131868131869,26.373626373626372,42.307692307692314,MORENA
20,1174,951,646,206,1831,941,51.392681594756965,68.65037194473963,21.891604675876728,46.758767268862904,MORENA
20,1175,323,254,48,595,333,55.96638655462185,76.27627627627628,14.414414414414415,61.86186186186186,MORENA
20,1176,449,282,129,889,452,50.843644544431946,62.389380530973455,28.539823008849556,33.8495575221239,MORENA
20,1177,777,553,162,1421,779,54.82054890921886,70.98844672657253,20.79589216944801,50.192554557124524,MORENA
20,1178,482,285,170,830,490,59.036144578313255,58.16326530612245,34.69387755102041,23.46938775510204,MORENA
20,1179,335,210,80,630,337,53.492063492063494,62.31454005934718,23.73887240356083,38.57566765578635,MORENA
20,1180,334,191,117,701,344,49.07275320970043,55.52325581395349,34.01162790697674,21.51162790697675,MORENA
20,1181,1157,720,316,2151,1151,53.50999535099953,62.55430060816681,27.45438748913988,35.09991311902694,MORENA
20,1182,737,434,210,1389,843,60.69114470842332,51.48279952550415,24.91103202846975,26.571767497034397,MORENA
20,1183,961,570,273,1830,957,52.295081967213115,59.56112852664577,28.526645768025077,31.03448275862069,MORENA
20,1184,1183,751,307,2217,1188,53.58592692828146,63.215488215488215,25.84175084175084,37.37373737373737,MORENA
20,1185,504,324,147,938,510,54.37100213219616,63.529411764705884,28.823529411764707,34.705882352941174,MORENA
20,1186,676,380,238,1447,681,47.062888735314445,55.80029368575624,34.948604992657856,20.85168869309838,MORENA
20,1187,452,269,126,1013,451,44.52122408687068,59.645232815964526,27.93791574279379,31.707317073170735,MORENA
20,1188,738,351,102,1741,740,42.50430786904078,47.432432432432435,13.783783783783784,33.64864864864865,MORENA
20,1270,197,138,35,552,199,36.05072463768116,69.34673366834171,17.587939698492463,51.75879396984925,MORENA
20,1271,464,267,158,1233,463,37.55068937550689,57.66738660907127,34.125269978401725,23.542116630669547,MORENA
20,1272,212,131,63,481,215,44.6985446985447,60.93023255813954,29.302325581395348,31.62790697674419,MORENA
20,1275,291,220,46,788,290,36.80203045685279,75.86206896551724,15.862068965517242,60,MORENA
20,1276,325,195,79,959,326,33.99374348279458,59.8159509202454,24.233128834355828,35.582822085889575,MORENA
20,1277,439,319,85,1076,451,41.91449814126394,70.73170731707317,18.8470066518847,51.884700665188475,MORENA
20,1278,448,245,117,1277,419,32.81127642913078,58.472553699284006,27.9236276849642,30.548926014319807,MORENA
20,1286,225,152,0,427,176,41.21779859484778,86.36363636363636,0,86.36363636363636,MORENA
20,1290,727,347,209,1385,726,52.418772563176894,47.79614325068871,28.78787878787879,19.00826446280992,MORENA
20,1291,1228,812,345,2856,1242,43.48739495798319,65.37842190016103,27.77777777777778,37.60064412238325,MORENA
20,1292,830,550,226,1713,820,47.869235259778165,67.07317073170732,27.5609756097561,39.51219512195122,MORENA
20,1293,669,442,173,1590,670,42.138364779874216,65.97014925373135,25.82089552238806,40.14925373134329,MORENA
20,1294,462,360,54,901,461,51.165371809100996,78.09110629067246,11.713665943600867,66.37744034707158,MORENA
20,1295,498,382,65,1179,501,42.49363867684478,76.24750499001996,12.974051896207586,63.27345309381238,MORENA
20,1296,530,390,98,1055,530,50.23696682464455,73.58490566037736,18.49056603773585,55.09433962264151,MORENA
20,1297,304,221,57,618,304,49.19093851132686,72.69736842105263,18.75,53.94736842105263,MORENA
20,1298,527,340,92,1115,536,48.07174887892376,63.43283582089552,17.16417910447761,46.26865671641791,MORENA
20,1300,869,607,161,2040,876,42.94117647058823,69.29223744292237,18.378995433789953,50.91324200913242,MORENA
20,1301,191,113,60,438,197,44.97716894977169,57.36040609137056,30.456852791878173,26.903553299492383,MORENA
20,1331,377,204,139,636,378,59.43396226415094,53.96825396825397,36.77248677248677,17.195767195767196,MORENA
21,1109,1816,882,648,3498,1877,53.65923384791309,46.98987746403836,34.523175279701654,12.466702184336704,MORENA
21,1110,1023,518,343,1718,1035,60.244470314318974,50.04830917874396,33.14009661835749,16.908212560386474,MORENA
21,1111,755,442,211,1206,763,63.266998341625204,57.929226736566186,27.653997378768022,30.275229357798164,MORENA
21,1112,331,124,175,579,333,57.512953367875646,37.23723723723724,52.552552552552555,-15.315315315315317,ALIANZA
21,1113,222,142,41,428,238,55.60747663551402,59.66386554621849,17.22689075630252,42.436974789915965,MORENA
21,1114,185,95,25,378,185,48.94179894179894,51.351351351351354,13.513513513513514,37.83783783783784,MORENA
21,1115,449,241,145,831,482,58.002406738868835,50,30.08298755186722,19.91701244813278,MORENA
21,1116,95,59,28,160,100,62.5,59,28,31,MORENA
21,1117,170,84,56,302,173,57.28476821192053,48.554913294797686,32.369942196531795,16.18497109826589,MORENA
